26-06-09 23:00:42.163 - INFO: time: 14.95 train epoch 0:[8400/64610(13%)]train lambda:  1024    Avg_loss:  13.287673745350425 avg_detail: Loss: 13.2877 |mse_loss: 0.012976 |ssim_loss: 0.012976 |lpips_loss: 0.012976 |bpp_y: 1.118607 |bpp_offset: 0.128698 |bpp_z: 0.129265 |   Loss: 2.8494842052459717  
26-06-09 23:00:57.899 - INFO: time: 15.74 train epoch 0:[8800/64610(14%)]train lambda:  1024    Avg_loss:  12.792818427843793 avg_detail: Loss: 12.7928 |mse_loss: 0.012493 |ssim_loss: 0.012493 |lpips_loss: 0.012493 |bpp_y: 1.133814 |bpp_offset: 0.128698 |bpp_z: 0.129292 |   Loss: 2.376044273376465  
26-06-09 23:01:25.950 - INFO: time: 28.05 train epoch 0:[9200/64610(14%)]train lambda:  1024    Avg_loss:  12.334444027326088 avg_detail: Loss: 12.3344 |mse_loss: 0.012045 |ssim_loss: 0.012045 |lpips_loss: 0.012045 |bpp_y: 1.147338 |bpp_offset: 0.128697 |bpp_z: 0.129316 |   Loss: 2.9361839294433594  
26-06-09 23:01:41.775 - INFO: time: 15.82 train epoch 0:[9600/64610(15%)]train lambda:  1024    Avg_loss:  11.90747704340159 avg_detail: Loss: 11.9075 |mse_loss: 0.011628 |ssim_loss: 0.011628 |lpips_loss: 0.011628 |bpp_y: 1.158832 |bpp_offset: 0.128697 |bpp_z: 0.129339 |   Loss: 2.1917150020599365  
26-06-09 23:01:56.648 - INFO: time: 14.87 train epoch 0:[10000/64610(15%)]train lambda:  1024    Avg_loss:  11.511784049532682 avg_detail: Loss: 11.5118 |mse_loss: 0.011242 |ssim_loss: 0.011242 |lpips_loss: 0.011242 |bpp_y: 1.170744 |bpp_offset: 0.128697 |bpp_z: 0.129363 |   Loss: 2.9967217445373535  
26-06-09 23:02:12.000 - INFO: time: 15.35 train epoch 0:[10400/64610(16%)]train lambda:  1024    Avg_loss:  11.154973463586987 avg_detail: Loss: 11.1550 |mse_loss: 0.010894 |ssim_loss: 0.010894 |lpips_loss: 0.010894 |bpp_y: 1.183987 |bpp_offset: 0.128697 |bpp_z: 0.129393 |   Loss: 2.6575350761413574  
26-06-09 23:02:27.138 - INFO: time: 15.14 train epoch 0:[10800/64610(17%)]train lambda:  1024    Avg_loss:  10.810765612840123 avg_detail: Loss: 10.8108 |mse_loss: 0.010557 |ssim_loss: 0.010557 |lpips_loss: 0.010557 |bpp_y: 1.193706 |bpp_offset: 0.128697 |bpp_z: 0.129414 |   Loss: 1.8436553478240967  
26-06-09 23:02:41.576 - INFO: time: 14.44 train epoch 0:[11200/64610(17%)]train lambda:  1024    Avg_loss:  10.493650258183054 avg_detail: Loss: 10.4937 |mse_loss: 0.010248 |ssim_loss: 0.010248 |lpips_loss: 0.010248 |bpp_y: 1.206115 |bpp_offset: 0.128697 |bpp_z: 0.129443 |   Loss: 2.4206342697143555  
26-06-09 23:02:56.395 - INFO: time: 14.82 train epoch 0:[11600/64610(18%)]train lambda:  1024    Avg_loss:  10.194245896119236 avg_detail: Loss: 10.1942 |mse_loss: 0.009955 |ssim_loss: 0.009955 |lpips_loss: 0.009955 |bpp_y: 1.217420 |bpp_offset: 0.128698 |bpp_z: 0.129470 |   Loss: 1.2742427587509155  
26-06-09 23:03:10.752 - INFO: time: 14.36 train epoch 0:[12000/64610(19%)]train lambda:  1024    Avg_loss:  9.919810996660782 avg_detail: Loss: 9.9198 |mse_loss: 0.009687 |ssim_loss: 0.009687 |lpips_loss: 0.009687 |bpp_y: 1.228645 |bpp_offset: 0.128699 |bpp_z: 0.129498 |   Loss: 1.6128461360931396  
26-06-09 23:03:25.111 - INFO: time: 14.36 train epoch 0:[12400/64610(19%)]train lambda:  1024    Avg_loss:  9.658856157138992 avg_detail: Loss: 9.6589 |mse_loss: 0.009432 |ssim_loss: 0.009432 |lpips_loss: 0.009432 |bpp_y: 1.240686 |bpp_offset: 0.128699 |bpp_z: 0.129527 |   Loss: 2.3559932708740234  
26-06-09 23:03:40.230 - INFO: time: 15.12 train epoch 0:[12800/64610(20%)]train lambda:  1024    Avg_loss:  9.412413668289995 avg_detail: Loss: 9.4124 |mse_loss: 0.009192 |ssim_loss: 0.009192 |lpips_loss: 0.009192 |bpp_y: 1.251491 |bpp_offset: 0.128699 |bpp_z: 0.129556 |   Loss: 2.062490224838257  
26-06-09 23:04:09.398 - INFO: time: 29.17 train epoch 0:[13200/64610(20%)]train lambda:  1024    Avg_loss:  9.183071792306214 avg_detail: Loss: 9.1831 |mse_loss: 0.008968 |ssim_loss: 0.008968 |lpips_loss: 0.008968 |bpp_y: 1.262893 |bpp_offset: 0.128699 |bpp_z: 0.129587 |   Loss: 2.1787116527557373  
26-06-09 23:04:25.052 - INFO: time: 15.65 train epoch 0:[13600/64610(21%)]train lambda:  1024    Avg_loss:  8.959662080739681 avg_detail: Loss: 8.9597 |mse_loss: 0.008750 |ssim_loss: 0.008750 |lpips_loss: 0.008750 |bpp_y: 1.272711 |bpp_offset: 0.128698 |bpp_z: 0.129615 |   Loss: 1.1452112197875977  
26-06-09 23:04:40.218 - INFO: time: 15.17 train epoch 0:[14000/64610(22%)]train lambda:  1024    Avg_loss:  8.749477321134167 avg_detail: Loss: 8.7495 |mse_loss: 0.008544 |ssim_loss: 0.008544 |lpips_loss: 0.008544 |bpp_y: 1.282999 |bpp_offset: 0.128699 |bpp_z: 0.129644 |   Loss: 1.6910436153411865  
26-06-09 23:04:55.385 - INFO: time: 15.17 train epoch 0:[14400/64610(22%)]train lambda:  1024    Avg_loss:  8.553026393759191 avg_detail: Loss: 8.5530 |mse_loss: 0.008353 |ssim_loss: 0.008353 |lpips_loss: 0.008353 |bpp_y: 1.294196 |bpp_offset: 0.128699 |bpp_z: 0.129678 |   Loss: 2.7162466049194336  
26-06-09 23:05:10.424 - INFO: time: 15.04 train epoch 0:[14800/64610(23%)]train lambda:  1024    Avg_loss:  8.370713922556899 avg_detail: Loss: 8.3707 |mse_loss: 0.008175 |ssim_loss: 0.008175 |lpips_loss: 0.008175 |bpp_y: 1.305200 |bpp_offset: 0.128699 |bpp_z: 0.129711 |   Loss: 1.1954373121261597  
26-06-09 23:05:25.262 - INFO: time: 14.84 train epoch 0:[15200/64610(24%)]train lambda:  1024    Avg_loss:  8.192996382666287 avg_detail: Loss: 8.1930 |mse_loss: 0.008001 |ssim_loss: 0.008001 |lpips_loss: 0.008001 |bpp_y: 1.315761 |bpp_offset: 0.128699 |bpp_z: 0.129743 |   Loss: 2.148118257522583  
26-06-09 23:05:40.293 - INFO: time: 15.03 train epoch 0:[15600/64610(24%)]train lambda:  1024    Avg_loss:  8.02767297408631 avg_detail: Loss: 8.0277 |mse_loss: 0.007840 |ssim_loss: 0.007840 |lpips_loss: 0.007840 |bpp_y: 1.326429 |bpp_offset: 0.128699 |bpp_z: 0.129778 |   Loss: 1.9211487770080566  
26-06-09 23:06:04.350 - INFO: time: 24.06 train epoch 0:[16000/64610(25%)]train lambda:  1024    Avg_loss:  7.866006580145582 avg_detail: Loss: 7.8660 |mse_loss: 0.007682 |ssim_loss: 0.007682 |lpips_loss: 0.007682 |bpp_y: 1.337354 |bpp_offset: 0.128699 |bpp_z: 0.129813 |   Loss: 0.9361708164215088  
26-06-09 23:06:23.843 - INFO: time: 19.49 train epoch 0:[16400/64610(25%)]train lambda:  1024    Avg_loss:  7.714246085261438 avg_detail: Loss: 7.7142 |mse_loss: 0.007533 |ssim_loss: 0.007533 |lpips_loss: 0.007533 |bpp_y: 1.347421 |bpp_offset: 0.128698 |bpp_z: 0.129846 |   Loss: 0.5802122354507446  
26-06-09 23:06:40.587 - INFO: time: 16.74 train epoch 0:[16800/64610(26%)]train lambda:  1024    Avg_loss:  7.568493614064574 avg_detail: Loss: 7.5685 |mse_loss: 0.007391 |ssim_loss: 0.007391 |lpips_loss: 0.007391 |bpp_y: 1.357671 |bpp_offset: 0.128698 |bpp_z: 0.129882 |   Loss: 1.0499904155731201  
26-06-09 23:06:55.884 - INFO: time: 15.30 train epoch 0:[17200/64610(27%)]train lambda:  1024    Avg_loss:  7.429576070973176 avg_detail: Loss: 7.4296 |mse_loss: 0.007255 |ssim_loss: 0.007255 |lpips_loss: 0.007255 |bpp_y: 1.366524 |bpp_offset: 0.128698 |bpp_z: 0.129912 |   Loss: 1.838080883026123  
26-06-09 23:07:12.569 - INFO: time: 16.68 train epoch 0:[17600/64610(27%)]train lambda:  1024    Avg_loss:  7.298146044528251 avg_detail: Loss: 7.2981 |mse_loss: 0.007127 |ssim_loss: 0.007127 |lpips_loss: 0.007127 |bpp_y: 1.376094 |bpp_offset: 0.128698 |bpp_z: 0.129945 |   Loss: 1.5256736278533936  
26-06-09 23:07:28.313 - INFO: time: 15.74 train epoch 0:[18000/64610(28%)]train lambda:  1024    Avg_loss:  7.171355344768844 avg_detail: Loss: 7.1714 |mse_loss: 0.007003 |ssim_loss: 0.007003 |lpips_loss: 0.007003 |bpp_y: 1.385329 |bpp_offset: 0.128698 |bpp_z: 0.129979 |   Loss: 1.886289358139038  
26-06-09 23:07:44.082 - INFO: time: 15.77 train epoch 0:[18400/64610(28%)]train lambda:  1024    Avg_loss:  7.050822144601719 avg_detail: Loss: 7.0508 |mse_loss: 0.006886 |ssim_loss: 0.006886 |lpips_loss: 0.006886 |bpp_y: 1.394646 |bpp_offset: 0.128698 |bpp_z: 0.130012 |   Loss: 2.414339780807495  
26-06-09 23:07:59.972 - INFO: time: 15.89 train epoch 0:[18800/64610(29%)]train lambda:  1024    Avg_loss:  6.933125252028518 avg_detail: Loss: 6.9331 |mse_loss: 0.006771 |ssim_loss: 0.006771 |lpips_loss: 0.006771 |bpp_y: 1.404091 |bpp_offset: 0.128698 |bpp_z: 0.130046 |   Loss: 0.9439952373504639  
26-06-09 23:08:15.282 - INFO: time: 15.31 train epoch 0:[19200/64610(30%)]train lambda:  1024    Avg_loss:  6.819913420005423 avg_detail: Loss: 6.8199 |mse_loss: 0.006660 |ssim_loss: 0.006660 |lpips_loss: 0.006660 |bpp_y: 1.412668 |bpp_offset: 0.128698 |bpp_z: 0.130078 |   Loss: 1.4038903713226318  
26-06-09 23:08:31.535 - INFO: time: 16.25 train epoch 0:[19600/64610(30%)]train lambda:  1024    Avg_loss:  6.715052442142595 avg_detail: Loss: 6.7151 |mse_loss: 0.006558 |ssim_loss: 0.006558 |lpips_loss: 0.006558 |bpp_y: 1.421159 |bpp_offset: 0.128698 |bpp_z: 0.130110 |   Loss: 1.3134034872055054  
26-06-09 23:08:48.720 - INFO: time: 17.18 train epoch 0:[20000/64610(31%)]train lambda:  1024    Avg_loss:  6.610631007342184 avg_detail: Loss: 6.6106 |mse_loss: 0.006456 |ssim_loss: 0.006456 |lpips_loss: 0.006456 |bpp_y: 1.428793 |bpp_offset: 0.128698 |bpp_z: 0.130143 |   Loss: 1.506378412246704  
26-06-09 23:09:15.481 - INFO: time: 26.76 train epoch 0:[20400/64610(32%)]train lambda:  1024    Avg_loss:  6.512803374447574 avg_detail: Loss: 6.5128 |mse_loss: 0.006360 |ssim_loss: 0.006360 |lpips_loss: 0.006360 |bpp_y: 1.436580 |bpp_offset: 0.128701 |bpp_z: 0.130172 |   Loss: 1.2511601448059082  
26-06-09 23:09:29.942 - INFO: time: 14.46 train epoch 0:[20800/64610(32%)]train lambda:  1024    Avg_loss:  6.416342412369016 avg_detail: Loss: 6.4163 |mse_loss: 0.006266 |ssim_loss: 0.006266 |lpips_loss: 0.006266 |bpp_y: 1.444147 |bpp_offset: 0.128701 |bpp_z: 0.130202 |   Loss: 1.5062017440795898  
26-06-09 23:09:45.799 - INFO: time: 15.86 train epoch 0:[21200/64610(33%)]train lambda:  1024    Avg_loss:  6.323417140746377 avg_detail: Loss: 6.3234 |mse_loss: 0.006175 |ssim_loss: 0.006175 |lpips_loss: 0.006175 |bpp_y: 1.451756 |bpp_offset: 0.128702 |bpp_z: 0.130231 |   Loss: 1.1202012300491333  
